mode,comparison,left_stage,right_stage,left_edit_path,right_edit_path,edit_ssim,edit_psnr,edit_mse,edit_l2,arcface_edit_cosine_similarity
delta_only,delta_increment_after_reconstruction,vae_reconstruction,learned_delta_only,/home/interns/Desktop/amit_code/targeted_experiments/stage_attribution/image4_red_scarf_polar_25/delta_only/vae_reconstruction_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/stage_attribution/image4_red_scarf_polar_25/delta_only/learned_delta_only_edit.png,0.8621005415916443,26.507908351538603,0.0022346482146531343,0.04727206590210686,-0.007314659655094147
delta_only,geometry_on_original_effect,clean_edit,learned_geometry_on_original,/home/interns/Desktop/amit_code/targeted_experiments/stage_attribution/image4_red_scarf_polar_25/clean_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/stage_attribution/image4_red_scarf_polar_25/delta_only/learned_geometry_on_original_edit.png,0.8571996092796326,25.97067855554863,0.002528902841731906,0.05028819783738433,0.8822050094604492
delta_only,geometry_on_reconstruction_effect,vae_reconstruction,learned_geometry_on_reconstruction,/home/interns/Desktop/amit_code/targeted_experiments/stage_attribution/image4_red_scarf_polar_25/delta_only/vae_reconstruction_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/stage_attribution/image4_red_scarf_polar_25/delta_only/learned_geometry_on_reconstruction_edit.png,0.826590359210968,23.815863856433126,0.004153494257479906,0.06444760862499016,0.9153863191604614
delta_only,geometry_increment_after_delta,learned_delta_only,learned_combined,/home/interns/Desktop/amit_code/targeted_experiments/stage_attribution/image4_red_scarf_polar_25/delta_only/learned_delta_only_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/stage_attribution/image4_red_scarf_polar_25/delta_only/learned_combined_edit.png,0.8833748698234558,25.57191210792853,0.0027720993384718895,0.05265072970502773,0.8870684504508972
delta_only,order_effect,learned_combined,geometry_then_vae_reconstruction,/home/interns/Desktop/amit_code/targeted_experiments/stage_attribution/image4_red_scarf_polar_25/delta_only/learned_combined_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/stage_attribution/image4_red_scarf_polar_25/delta_only/geometry_then_vae_reconstruction_edit.png,0.8524308204650879,27.236465859484582,0.001889528357423842,0.04346870549514722,-0.09441406279802322
geometry_only_original,reconstruction_effect,clean_edit,vae_reconstruction,/home/interns/Desktop/amit_code/targeted_experiments/stage_attribution/image4_red_scarf_polar_25/clean_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/stage_attribution/image4_red_scarf_polar_25/geometry_only_original/vae_reconstruction_edit.png,0.9090390205383301,28.20156194515901,0.0015130169922485948,0.03889751910146192,0.8514978885650635
geometry_only_original,delta_increment_after_reconstruction,vae_reconstruction,learned_delta_only,/home/interns/Desktop/amit_code/targeted_experiments/stage_attribution/image4_red_scarf_polar_25/geometry_only_original/vae_reconstruction_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/stage_attribution/image4_red_scarf_polar_25/geometry_only_original/learned_delta_only_edit.png,1.0,inf,0.0,0.0,1.0
geometry_only_original,geometry_on_original_effect,clean_edit,learned_geometry_on_original,/home/interns/Desktop/amit_code/targeted_experiments/stage_attribution/image4_red_scarf_polar_25/clean_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/stage_attribution/image4_red_scarf_polar_25/geometry_only_original/learned_geometry_on_original_edit.png,0.8644707202911377,26.17247112584383,0.0024140868335962296,0.0491333576462695,0.8346623182296753
geometry_only_original,geometry_on_reconstruction_effect,vae_reconstruction,learned_geometry_on_reconstruction,/home/interns/Desktop/amit_code/targeted_experiments/stage_attribution/image4_red_scarf_polar_25/geometry_only_original/vae_reconstruction_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/stage_attribution/image4_red_scarf_polar_25/geometry_only_original/learned_geometry_on_reconstruction_edit.png,0.848158061504364,24.626784563259836,0.0034460497554391623,0.0587030642764001,0.9028301239013672
geometry_only_original,geometry_increment_after_delta,learned_delta_only,learned_combined,/home/interns/Desktop/amit_code/targeted_experiments/stage_attribution/image4_red_scarf_polar_25/geometry_only_original/learned_delta_only_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/stage_attribution/image4_red_scarf_polar_25/geometry_only_original/learned_combined_edit.png,0.848158061504364,24.626784563259836,0.0034460497554391623,0.0587030642764001,0.9028301239013672
geometry_only_original,order_effect,learned_combined,geometry_then_vae_reconstruction,/home/interns/Desktop/amit_code/targeted_experiments/stage_attribution/image4_red_scarf_polar_25/geometry_only_original/learned_combined_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/stage_attribution/image4_red_scarf_polar_25/geometry_only_original/geometry_then_vae_reconstruction_edit.png,0.9230192303657532,31.958091657046438,0.0006370753981173038,0.025240352575138562,0.948178768157959
geometry_only_reconstruction,reconstruction_effect,clean_edit,vae_reconstruction,/home/interns/Desktop/amit_code/targeted_experiments/stage_attribution/image4_red_scarf_polar_25/clean_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/stage_attribution/image4_red_scarf_polar_25/geometry_only_reconstruction/vae_reconstruction_edit.png,0.9090390205383301,28.20156194515901,0.0015130169922485948,0.03889751910146192,0.8514978885650635
geometry_only_reconstruction,delta_increment_after_reconstruction,vae_reconstruction,learned_delta_only,/home/interns/Desktop/amit_code/targeted_experiments/stage_attribution/image4_red_scarf_polar_25/geometry_only_reconstruction/vae_reconstruction_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/stage_attribution/image4_red_scarf_polar_25/geometry_only_reconstruction/learned_delta_only_edit.png,1.0,inf,0.0,0.0,1.0
geometry_only_reconstruction,geometry_on_original_effect,clean_edit,learned_geometry_on_original,/home/interns/Desktop/amit_code/targeted_experiments/stage_attribution/image4_red_scarf_polar_25/clean_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/stage_attribution/image4_red_scarf_polar_25/geometry_only_reconstruction/learned_geometry_on_original_edit.png,0.870753824710846,25.99884163330411,0.0025125565007328987,0.050125407736325685,0.8270672559738159
geometry_only_reconstruction,geometry_on_reconstruction_effect,vae_reconstruction,learned_geometry_on_reconstruction,/home/interns/Desktop/amit_code/targeted_experiments/stage_attribution/image4_red_scarf_polar_25/geometry_only_reconstruction/vae_reconstruction_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/stage_attribution/image4_red_scarf_polar_25/geometry_only_reconstruction/learned_geometry_on_reconstruction_edit.png,0.8917269110679626,26.41060575052776,0.002285280032083392,0.04780460262446904,0.95287024974823
geometry_only_reconstruction,geometry_increment_after_delta,learned_delta_only,learned_combined,/home/interns/Desktop/amit_code/targeted_experiments/stage_attribution/image4_red_scarf_polar_25/geometry_only_reconstruction/learned_delta_only_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/stage_attribution/image4_red_scarf_polar_25/geometry_only_reconstruction/learned_combined_edit.png,0.8917269110679626,26.41060575052776,0.002285280032083392,0.04780460262446904,0.95287024974823
geometry_only_reconstruction,order_effect,learned_combined,geometry_then_vae_reconstruction,/home/interns/Desktop/amit_code/targeted_experiments/stage_attribution/image4_red_scarf_polar_25/geometry_only_reconstruction/learned_combined_edit.png,/home/interns/Desktop/amit_code/targeted_experiments/stage_attribution/image4_red_scarf_polar_25/geometry_only_reconstruction/geometry_then_vae_reconstruction_edit.png,0.9223551750183105,31.58091661295307,0.000694877642672509,0.026360531911790188,0.931919515132904
